transaction_id,order_date,region,product_category,sales_channel,customer_segment,units_sold,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,month,seasonality_multiplier
2918,2023-01-15,South,Services,Retail,Mid Market,2,225.63,0.0,451.26,0.0,451.26,1,1.0
2919,2025-01-05,Northeast,Technology,Partner,Small Business,4,187.86,0.0,751.44,0.0,751.44,1,1.0
2920,2023-10-04,Midwest,Technology,Direct Sales,Mid Market,2,129.26,0.1,258.52,25.85,290.83,10,1.25
2921,2024-03-28,Northeast,Technology,Partner,Small Business,8,220.74,0.15,1765.92,264.89,1501.03,3,1.0
2922,2024-08-20,South,Services,Direct Sales,Small Business,7,185.5,0.0,1298.5,0.0,1428.35,8,1.1
2923,2024-03-21,South,Furniture,Retail,Enterprise,7,194.01,0.0,1358.07,0.0,1358.07,3,1.0
2924,2023-07-29,Northeast,Technology,Partner,Consumer,10,200.06,0.05,2000.6,100.03,2090.63,7,1.1
2925,2024-12-14,West,Software,Online,Mid Market,3,204.52,0.0,613.56,0.0,766.95,12,1.25
2926,2023-10-29,West,Furniture,Online,Enterprise,11,214.95,0.0,2364.45,0.0,2955.56,10,1.25
2927,2023-01-03,Northeast,Furniture,Partner,Small Business,5,135.13,0.0,675.65,0.0,675.65,1,1.0
2928,2025-09-16,West,Software,Direct Sales,Enterprise,1,223.68,0.15,223.68,33.55,190.13,9,1.0
2929,2024-06-03,South,Technology,Online,Enterprise,10,225.39,0.15,2253.9,338.08,2107.4,6,1.1
2930,2024-05-07,Northeast,Services,Online,Small Business,11,196.38,0.1,2160.18,216.02,1944.16,5,1.0
2931,2024-09-11,South,Office Supplies,Online,Small Business,4,218.23,0.0,872.92,0.0,872.92,9,1.0
2932,2023-11-27,Northeast,Office Supplies,Direct Sales,Enterprise,4,264.37,0.1,1057.48,105.75,1189.66,11,1.25
2933,2023-11-29,South,Technology,Online,Mid Market,1,231.61,0.15,231.61,34.74,246.09,11,1.25
2934,2023-02-19,Midwest,Software,Online,Mid Market,7,121.9,0.05,853.3,42.67,810.64,2,1.0
2935,2025-05-12,South,Office Supplies,Online,Consumer,5,155.38,0.0,776.9,0.0,776.9,5,1.0
2936,2023-09-29,Midwest,Technology,Online,Consumer,1,174.58,0.1,174.58,17.46,157.12,9,1.0
2937,2024-08-02,South,Technology,Partner,Enterprise,5,152.56,0.0,762.8,0.0,839.08,8,1.1
2938,2024-07-13,Northeast,Office Supplies,Direct Sales,Enterprise,8,108.67,0.05,869.36,43.47,908.48,7,1.1
2939,2024-11-26,West,Software,Online,Small Business,10,236.77,0.05,2367.7,118.39,2811.64,11,1.25
2940,2024-03-21,South,Services,Online,Small Business,8,141.51,0.0,1132.08,0.0,1132.08,3,1.0
2941,2025-10-13,Midwest,Software,Direct Sales,Consumer,2,252.41,0.0,504.82,0.0,631.02,10,1.25
2942,2023-12-23,West,Office Supplies,Direct Sales,Enterprise,1,96.07,0.2,96.07,19.21,96.07,12,1.25
2943,2023-10-01,South,Technology,Online,Enterprise,2,227.82,0.0,455.64,0.0,569.55,10,1.25
2944,2025-11-08,South,Software,Online,Small Business,6,232.05,0.0,1392.3,0.0,1740.38,11,1.25
2945,2023-11-07,West,Services,Direct Sales,Consumer,5,197.73,0.1,988.65,98.86,1112.23,11,1.25
2946,2025-05-19,South,Office Supplies,Partner,Small Business,4,170.92,0.05,683.68,34.18,649.5,5,1.0
2947,2025-06-04,South,Technology,Direct Sales,Small Business,8,184.36,0.15,1474.88,221.23,1379.01,6,1.1
2948,2023-06-03,South,Technology,Online,Small Business,5,186.01,0.1,930.05,93.0,920.75,6,1.1
2949,2024-09-11,Midwest,Technology,Retail,Enterprise,4,210.4,0.0,841.6,0.0,841.6,9,1.0
2950,2025-06-01,West,Office Supplies,Partner,Enterprise,11,175.11,0.05,1926.21,96.31,2012.89,6,1.1
2951,2025-03-07,South,Services,Direct Sales,Mid Market,8,183.22,0.05,1465.76,73.29,1392.47,3,1.0
2952,2023-05-05,Northeast,Furniture,Direct Sales,Small Business,1,203.51,0.15,203.51,30.53,172.98,5,1.0
2953,2024-09-10,Northeast,Furniture,Online,Consumer,9,186.4,0.0,1677.6,0.0,1677.6,9,1.0
2954,2023-09-02,South,Office Supplies,Retail,Consumer,2,136.16,0.0,272.32,0.0,272.32,9,1.0
2955,2025-04-27,South,Services,Online,Small Business,8,141.77,0.15,1134.16,170.12,964.04,4,1.0
2956,2024-03-25,Northeast,Furniture,Partner,Enterprise,9,180.82,0.05,1627.38,81.37,1546.01,3,1.0
2957,2025-07-18,West,Technology,Partner,Consumer,10,89.94,0.05,899.4,44.97,939.87,7,1.1
2958,2024-06-03,South,Technology,Direct Sales,Small Business,8,177.08,0.1,1416.64,141.66,1402.47,6,1.1
2959,2023-12-28,West,Furniture,Online,Small Business,9,194.43,0.0,1749.87,0.0,2187.34,12,1.25
2960,2023-01-08,Midwest,Software,Online,Consumer,4,179.97,0.05,719.88,35.99,683.89,1,1.0
2961,2024-04-22,South,Furniture,Online,Small Business,11,210.14,0.1,2311.54,231.15,2080.39,4,1.0
2962,2024-05-09,Midwest,Office Supplies,Online,Small Business,2,196.13,0.0,392.26,0.0,392.26,5,1.0
2963,2025-04-12,Midwest,Office Supplies,Online,Enterprise,3,231.94,0.0,695.82,0.0,695.82,4,1.0
2964,2025-11-28,West,Furniture,Direct Sales,Mid Market,8,193.73,0.1,1549.84,154.98,1743.57,11,1.25
2965,2024-08-15,Northeast,Technology,Retail,Enterprise,5,291.39,0.0,1456.95,0.0,1602.64,8,1.1
2966,2023-07-06,South,Services,Retail,Enterprise,11,186.68,0.1,2053.48,205.35,2032.95,7,1.1
2967,2025-01-23,Midwest,Office Supplies,Direct Sales,Enterprise,4,226.91,0.0,907.64,0.0,907.64,1,1.0
2968,2023-04-03,West,Software,Direct Sales,Small Business,3,174.82,0.0,524.46,0.0,524.46,4,1.0
2969,2023-03-27,West,Office Supplies,Retail,Small Business,11,186.99,0.05,2056.89,102.84,1954.05,3,1.0
2970,2025-12-03,South,Services,Online,Mid Market,3,132.95,0.0,398.85,0.0,498.56,12,1.25
2971,2023-05-17,West,Furniture,Online,Enterprise,10,179.44,0.05,1794.4,89.72,1704.68,5,1.0
2972,2024-02-25,South,Furniture,Retail,Consumer,10,139.38,0.1,1393.8,139.38,1254.42,2,1.0
2973,2023-03-15,South,Furniture,Partner,Mid Market,7,248.15,0.0,1737.05,0.0,1737.05,3,1.0
2974,2023-06-20,South,Furniture,Partner,Small Business,11,195.0,0.0,2145.0,0.0,2359.5,6,1.1
2975,2023-06-19,Midwest,Technology,Retail,Consumer,8,216.35,0.05,1730.8,86.54,1808.69,6,1.1
2976,2025-05-21,South,Services,Direct Sales,Small Business,5,88.99,0.05,444.95,22.25,422.7,5,1.0
2977,2023-11-18,Midwest,Services,Partner,Small Business,8,95.65,0.05,765.2,38.26,908.68,11,1.25
2978,2024-03-31,South,Furniture,Direct Sales,Consumer,9,167.57,0.05,1508.13,75.41,1432.72,3,1.0
2979,2025-08-01,South,Furniture,Direct Sales,Mid Market,4,106.89,0.0,427.56,0.0,470.32,8,1.1
2980,2025-02-28,South,Technology,Online,Mid Market,2,29.71,0.0,59.42,0.0,59.42,2,1.0
2981,2024-09-04,South,Services,Online,Consumer,5,229.04,0.0,1145.2,0.0,1145.2,9,1.0
2982,2025-06-07,West,Furniture,Online,Consumer,2,202.83,0.0,405.66,0.0,446.23,6,1.1
2983,2023-12-15,West,Office Supplies,Retail,Small Business,10,141.22,0.0,1412.2,0.0,1765.25,12,1.25
2984,2023-01-10,Northeast,Services,Retail,Consumer,2,191.78,0.05,383.56,19.18,364.38,1,1.0
2985,2025-01-09,Northeast,Furniture,Online,Enterprise,6,286.03,0.0,1716.18,0.0,1716.18,1,1.0
2986,2024-10-28,West,Software,Direct Sales,Small Business,10,133.93,0.15,1339.3,200.9,1423.01,10,1.25
2987,2024-06-29,Midwest,Furniture,Online,Consumer,11,235.23,0.1,2587.53,258.75,2561.65,6,1.1
2988,2023-05-09,South,Software,Direct Sales,Small Business,10,159.96,0.1,1599.6,159.96,1439.64,5,1.0
2989,2024-08-23,West,Furniture,Retail,Small Business,1,151.06,0.1,151.06,15.11,149.55,8,1.1
2990,2024-08-27,Midwest,Furniture,Online,Mid Market,2,116.04,0.15,232.08,34.81,216.99,8,1.1
2991,2023-11-23,South,Services,Online,Enterprise,5,192.83,0.0,964.15,0.0,1205.19,11,1.25
2992,2025-09-06,South,Office Supplies,Online,Small Business,10,229.34,0.2,2293.4,458.68,1834.72,9,1.0
2993,2024-02-08,South,Furniture,Online,Consumer,5,202.08,0.15,1010.4,151.56,858.84,2,1.0
2994,2024-09-20,West,Technology,Partner,Enterprise,10,173.07,0.0,1730.7,0.0,1730.7,9,1.0
2995,2024-12-18,West,Technology,Online,Small Business,3,149.38,0.1,448.14,44.81,504.16,12,1.25
2996,2025-11-06,West,Software,Partner,Enterprise,5,280.17,0.15,1400.85,210.13,1488.4,11,1.25
2997,2023-10-01,West,Furniture,Online,Mid Market,9,154.28,0.0,1388.52,0.0,1735.65,10,1.25
2998,2024-11-15,West,Software,Online,Small Business,2,153.86,0.15,307.72,46.16,326.95,11,1.25
2999,2023-04-26,Midwest,Furniture,Partner,Small Business,6,99.04,0.0,594.24,0.0,594.24,4,1.0
3000,2025-05-10,South,Furniture,Retail,Mid Market,8,281.34,0.1,2250.72,225.07,2025.65,5,1.0
3001,2024-11-23,Midwest,Software,Retail,Small Business,3,91.81,0.0,275.43,0.0,344.29,11,1.25
3002,2023-11-20,Midwest,Office Supplies,Online,Enterprise,2,237.27,0.0,474.54,0.0,593.18,11,1.25
3003,2025-08-18,Midwest,Services,Online,Small Business,11,217.96,0.2,2397.56,479.51,2109.85,8,1.1
3004,2023-04-24,Midwest,Office Supplies,Online,Mid Market,1,158.57,0.0,158.57,0.0,158.57,4,1.0
3005,2025-12-17,West,Technology,Retail,Mid Market,1,197.52,0.1,197.52,19.75,222.21,12,1.25
3006,2023-06-03,South,Office Supplies,Online,Mid Market,11,210.62,0.1,2316.82,231.68,2293.65,6,1.1
3007,2023-11-11,West,Technology,Retail,Small Business,4,309.71,0.1,1238.84,123.88,1393.7,11,1.25
3008,2025-11-30,Northeast,Furniture,Direct Sales,Small Business,6,281.8,0.1,1690.8,169.08,1902.15,11,1.25
3009,2023-04-15,West,Technology,Online,Small Business,7,225.6,0.15,1579.2,236.88,1342.32,4,1.0
3010,2023-12-20,South,Office Supplies,Direct Sales,Mid Market,8,198.92,0.05,1591.36,79.57,1889.74,12,1.25
3011,2025-10-12,South,Technology,Online,Small Business,8,221.67,0.0,1773.36,0.0,2216.7,10,1.25
3012,2025-01-02,Northeast,Furniture,Partner,Small Business,10,197.93,0.15,1979.3,296.9,1682.41,1,1.0
3013,2024-12-09,South,Furniture,Partner,Small Business,1,204.58,0.0,204.58,0.0,255.73,12,1.25
3014,2024-10-12,South,Technology,Online,Enterprise,8,149.24,0.05,1193.92,59.7,1417.78,10,1.25
3015,2025-04-03,West,Technology,Direct Sales,Consumer,10,181.27,0.1,1812.7,181.27,1631.43,4,1.0
3016,2025-08-04,Northeast,Furniture,Online,Enterprise,1,227.87,0.15,227.87,34.18,213.06,8,1.1
3017,2024-10-22,South,Technology,Online,Mid Market,3,188.03,0.15,564.09,84.61,599.35,10,1.25
3018,2023-04-09,West,Technology,Retail,Small Business,5,211.98,0.05,1059.9,53.0,1006.9,4,1.0
3019,2024-08-10,Midwest,Technology,Direct Sales,Mid Market,11,156.65,0.1,1723.15,172.32,1705.92,8,1.1
3020,2023-10-09,South,Software,Direct Sales,Mid Market,10,182.43,0.05,1824.3,91.22,2166.36,10,1.25
3021,2024-02-07,Northeast,Software,Online,Mid Market,10,117.03,0.0,1170.3,0.0,1170.3,2,1.0
3022,2024-11-30,West,Office Supplies,Retail,Mid Market,8,228.54,0.0,1828.32,0.0,2285.4,11,1.25
3023,2023-07-18,West,Services,Online,Mid Market,8,88.45,0.0,707.6,0.0,778.36,7,1.1
3024,2023-11-23,Northeast,Technology,Retail,Small Business,6,211.42,0.2,1268.52,253.7,1268.52,11,1.25
3025,2023-06-03,Northeast,Furniture,Retail,Small Business,4,109.77,0.1,439.08,43.91,434.69,6,1.1
3026,2024-07-05,West,Software,Online,Small Business,4,132.84,0.05,531.36,26.57,555.27,7,1.1
3027,2024-02-09,South,Office Supplies,Retail,Small Business,8,130.95,0.0,1047.6,0.0,1047.6,2,1.0
3028,2024-04-06,Northeast,Services,Direct Sales,Small Business,11,232.27,0.0,2554.97,0.0,2554.97,4,1.0
3029,2023-05-12,West,Services,Retail,Small Business,3,118.4,0.0,355.2,0.0,355.2,5,1.0
3030,2025-03-01,Northeast,Technology,Partner,Small Business,8,174.8,0.1,1398.4,139.84,1258.56,3,1.0
3031,2025-05-23,Northeast,Services,Online,Small Business,4,162.03,0.2,648.12,129.62,518.5,5,1.0
3032,2023-03-25,South,Services,Direct Sales,Small Business,10,170.94,0.0,1709.4,0.0,1709.4,3,1.0
3033,2025-01-23,Northeast,Furniture,Online,Small Business,9,226.14,0.0,2035.26,0.0,2035.26,1,1.0
3034,2024-09-19,West,Services,Retail,Mid Market,2,177.98,0.15,355.96,53.39,302.57,9,1.0
3035,2023-08-09,Midwest,Technology,Partner,Enterprise,10,177.12,0.05,1771.2,88.56,1850.9,8,1.1
3036,2024-07-06,South,Software,Partner,Consumer,1,134.83,0.0,134.83,0.0,148.31,7,1.1
3037,2023-04-22,Northeast,Technology,Online,Consumer,4,132.61,0.0,530.44,0.0,530.44,4,1.0
3038,2024-09-06,Midwest,Technology,Online,Mid Market,9,107.9,0.05,971.1,48.56,922.54,9,1.0
3039,2025-07-12,Midwest,Office Supplies,Retail,Mid Market,7,165.46,0.05,1158.22,57.91,1210.34,7,1.1
3040,2024-04-19,Northeast,Furniture,Online,Small Business,9,266.67,0.0,2400.03,0.0,2400.03,4,1.0
3041,2025-04-15,West,Software,Retail,Consumer,9,194.89,0.2,1754.01,350.8,1403.21,4,1.0
3042,2023-09-28,West,Office Supplies,Online,Enterprise,10,188.15,0.0,1881.5,0.0,1881.5,9,1.0
3043,2024-02-25,Northeast,Furniture,Online,Enterprise,9,99.4,0.05,894.6,44.73,849.87,2,1.0
3044,2024-12-07,Midwest,Technology,Online,Small Business,9,246.31,0.0,2216.79,0.0,2770.99,12,1.25
3045,2023-02-09,Northeast,Office Supplies,Online,Mid Market,7,273.09,0.0,1911.63,0.0,1911.63,2,1.0
3046,2023-07-08,Northeast,Software,Partner,Small Business,8,138.98,0.1,1111.84,111.18,1100.72,7,1.1
3047,2025-09-20,West,Office Supplies,Retail,Consumer,2,131.3,0.0,262.6,0.0,262.6,9,1.0
3048,2024-06-19,West,Office Supplies,Retail,Small Business,9,264.12,0.05,2377.08,118.85,2484.05,6,1.1
3049,2025-10-24,South,Office Supplies,Online,Mid Market,2,206.3,0.0,412.6,0.0,515.75,10,1.25
3050,2023-10-17,Midwest,Furniture,Online,Small Business,8,279.54,0.0,2236.32,0.0,2795.4,10,1.25
3051,2024-03-08,West,Furniture,Retail,Enterprise,2,249.82,0.0,499.64,0.0,499.64,3,1.0
3052,2024-04-15,Midwest,Services,Online,Small Business,11,79.26,0.05,871.86,43.59,828.27,4,1.0
3053,2024-09-19,South,Software,Partner,Enterprise,8,272.5,0.2,2180.0,436.0,1744.0,9,1.0
3054,2023-10-06,South,Furniture,Direct Sales,Mid Market,3,192.18,0.05,576.54,28.83,684.64,10,1.25
3055,2025-05-26,South,Furniture,Direct Sales,Mid Market,2,186.26,0.15,372.52,55.88,316.64,5,1.0
3056,2024-08-03,South,Office Supplies,Retail,Small Business,6,186.8,0.05,1120.8,56.04,1171.24,8,1.1
3057,2025-05-12,Midwest,Office Supplies,Retail,Consumer,6,180.7,0.05,1084.2,54.21,1029.99,5,1.0
3058,2023-09-11,South,Office Supplies,Direct Sales,Enterprise,1,101.39,0.15,101.39,15.21,86.18,9,1.0
3059,2023-06-30,South,Software,Retail,Mid Market,7,261.18,0.0,1828.26,0.0,2011.09,6,1.1
3060,2024-11-11,South,Furniture,Retail,Mid Market,11,154.55,0.05,1700.05,85.0,2018.81,11,1.25
3061,2025-04-04,Midwest,Furniture,Retail,Small Business,1,167.86,0.05,167.86,8.39,159.47,4,1.0
3062,2024-11-30,Northeast,Services,Partner,Small Business,4,216.77,0.0,867.08,0.0,1083.85,11,1.25
3063,2024-07-19,South,Furniture,Retail,Mid Market,6,281.23,0.0,1687.38,0.0,1856.12,7,1.1
3064,2024-11-10,Midwest,Services,Partner,Mid Market,8,180.4,0.05,1443.2,72.16,1713.8,11,1.25
3065,2024-01-26,West,Technology,Partner,Mid Market,11,195.99,0.05,2155.89,107.79,2048.1,1,1.0
3066,2023-07-31,South,Technology,Partner,Mid Market,11,262.07,0.0,2882.77,0.0,3171.05,7,1.1
3067,2024-01-19,Midwest,Office Supplies,Online,Enterprise,8,216.14,0.05,1729.12,86.46,1642.66,1,1.0
3068,2023-12-08,South,Software,Partner,Consumer,10,210.8,0.0,2108.0,0.0,2635.0,12,1.25
3069,2025-04-23,Midwest,Software,Online,Mid Market,7,25.82,0.1,180.74,18.07,162.67,4,1.0
3070,2025-11-27,South,Technology,Direct Sales,Mid Market,11,168.63,0.1,1854.93,185.49,2086.8,11,1.25
3071,2024-02-24,Northeast,Technology,Online,Consumer,5,194.27,0.05,971.35,48.57,922.78,2,1.0
3072,2025-01-20,South,Office Supplies,Online,Mid Market,6,193.7,0.0,1162.2,0.0,1162.2,1,1.0
3073,2023-11-02,West,Furniture,Partner,Mid Market,8,235.39,0.1,1883.12,188.31,2118.51,11,1.25
3074,2024-12-02,Northeast,Furniture,Retail,Enterprise,3,117.72,0.0,353.16,0.0,441.45,12,1.25
3075,2025-05-18,South,Office Supplies,Online,Consumer,6,128.73,0.0,772.38,0.0,772.38,5,1.0
3076,2024-06-20,West,Office Supplies,Online,Enterprise,4,238.47,0.05,953.88,47.69,996.8,6,1.1
3077,2023-07-25,West,Technology,Direct Sales,Small Business,3,244.92,0.05,734.76,36.74,767.82,7,1.1
3078,2024-05-10,West,Technology,Online,Mid Market,3,128.12,0.0,384.36,0.0,384.36,5,1.0
3079,2025-12-06,South,Furniture,Online,Small Business,4,199.8,0.05,799.2,39.96,949.05,12,1.25
3080,2024-05-18,South,Technology,Partner,Small Business,6,171.58,0.0,1029.48,0.0,1029.48,5,1.0
3081,2025-11-11,Midwest,Office Supplies,Retail,Mid Market,11,149.57,0.1,1645.27,164.53,1850.93,11,1.25
3082,2023-08-01,West,Software,Partner,Small Business,1,119.03,0.2,119.03,23.81,104.75,8,1.1
3083,2023-11-06,Midwest,Technology,Partner,Mid Market,2,135.68,0.05,271.36,13.57,322.24,11,1.25
3084,2024-10-22,South,Technology,Direct Sales,Mid Market,4,139.81,0.0,559.24,0.0,699.05,10,1.25
3085,2025-01-22,West,Technology,Direct Sales,Consumer,10,270.34,0.0,2703.4,0.0,2703.4,1,1.0
3086,2023-09-29,West,Software,Partner,Small Business,9,212.24,0.0,1910.16,0.0,1910.16,9,1.0
3087,2025-07-26,Midwest,Technology,Online,Small Business,8,200.63,0.05,1605.04,80.25,1677.27,7,1.1
3088,2023-02-01,West,Services,Retail,Mid Market,10,123.4,0.05,1234.0,61.7,1172.3,2,1.0
3089,2024-03-18,South,Furniture,Retail,Small Business,8,257.86,0.15,2062.88,309.43,1753.45,3,1.0
3090,2023-06-11,South,Furniture,Retail,Small Business,11,264.36,0.0,2907.96,0.0,3198.76,6,1.1
3091,2025-02-05,South,Technology,Online,Consumer,7,198.49,0.15,1389.43,208.41,1181.02,2,1.0
3092,2023-09-11,West,Office Supplies,Retail,Small Business,6,192.3,0.1,1153.8,115.38,1038.42,9,1.0
3093,2024-06-04,South,Office Supplies,Direct Sales,Mid Market,7,192.45,0.0,1347.15,0.0,1481.86,6,1.1
3094,2025-09-03,Midwest,Office Supplies,Online,Small Business,6,225.72,0.0,1354.32,0.0,1354.32,9,1.0
3095,2023-01-10,West,Furniture,Partner,Small Business,3,104.64,0.1,313.92,31.39,282.53,1,1.0
3096,2024-12-26,West,Furniture,Retail,Small Business,6,126.44,0.05,758.64,37.93,900.88,12,1.25
3097,2024-05-19,West,Furniture,Online,Enterprise,7,140.99,0.2,986.93,197.39,789.54,5,1.0
3098,2025-02-23,South,Furniture,Retail,Consumer,6,159.16,0.0,954.96,0.0,954.96,2,1.0
3099,2024-03-11,West,Furniture,Online,Enterprise,11,201.79,0.05,2219.69,110.98,2108.71,3,1.0
3100,2023-06-02,Northeast,Software,Retail,Mid Market,2,240.97,0.1,481.94,48.19,477.12,6,1.1
3101,2025-07-05,Midwest,Furniture,Partner,Enterprise,6,236.18,0.1,1417.08,141.71,1402.91,7,1.1
3102,2025-05-18,Midwest,Furniture,Partner,Small Business,2,98.56,0.05,197.12,9.86,187.26,5,1.0
3103,2025-01-22,Northeast,Furniture,Online,Enterprise,1,289.01,0.0,289.01,0.0,289.01,1,1.0
3104,2024-07-16,West,Technology,Online,Mid Market,10,306.59,0.0,3065.9,0.0,3372.49,7,1.1
3105,2024-05-03,South,Office Supplies,Partner,Enterprise,10,275.33,0.0,2753.3,0.0,2753.3,5,1.0
3106,2025-06-13,Midwest,Technology,Online,Small Business,10,147.07,0.05,1470.7,73.54,1536.88,6,1.1
3107,2023-04-14,South,Technology,Online,Enterprise,5,157.91,0.1,789.55,78.96,710.59,4,1.0
3108,2025-10-21,West,Services,Retail,Mid Market,4,98.37,0.1,393.48,39.35,442.66,10,1.25
3109,2025-10-03,Midwest,Furniture,Partner,Small Business,9,200.75,0.1,1806.75,180.68,2032.59,10,1.25
3110,2024-02-11,Midwest,Furniture,Partner,Mid Market,9,199.97,0.0,1799.73,0.0,1799.73,2,1.0
3111,2023-06-16,South,Software,Direct Sales,Small Business,9,164.98,0.05,1484.82,74.24,1551.64,6,1.1
3112,2024-05-23,West,Technology,Online,Small Business,3,134.76,0.2,404.28,80.86,323.42,5,1.0
3113,2023-11-09,Midwest,Services,Online,Mid Market,10,197.23,0.0,1972.3,0.0,2465.38,11,1.25
3114,2025-02-01,Northeast,Technology,Retail,Small Business,3,175.7,0.1,527.1,52.71,474.39,2,1.0
3115,2024-11-11,Midwest,Office Supplies,Partner,Small Business,3,206.42,0.0,619.26,0.0,774.08,11,1.25
3116,2024-04-21,Northeast,Software,Online,Small Business,11,270.89,0.0,2979.79,0.0,2979.79,4,1.0
3117,2023-03-14,South,Services,Online,Small Business,10,221.81,0.0,2218.1,0.0,2218.1,3,1.0
3118,2024-08-04,West,Office Supplies,Online,Small Business,5,198.34,0.0,991.7,0.0,1090.87,8,1.1
3119,2023-09-19,South,Furniture,Partner,Small Business,6,195.89,0.1,1175.34,117.53,1057.81,9,1.0
3120,2023-09-02,South,Office Supplies,Online,Small Business,6,127.91,0.0,767.46,0.0,767.46,9,1.0
3121,2024-07-14,Northeast,Technology,Direct Sales,Consumer,3,182.15,0.15,546.45,81.97,510.93,7,1.1
3122,2023-06-24,Northeast,Software,Retail,Consumer,2,202.12,0.2,404.24,80.85,355.73,6,1.1
3123,2023-04-19,South,Technology,Online,Enterprise,6,235.73,0.2,1414.38,282.88,1131.5,4,1.0
3124,2023-07-02,South,Office Supplies,Online,Small Business,4,221.88,0.0,887.52,0.0,976.27,7,1.1
3125,2023-07-11,South,Office Supplies,Online,Enterprise,9,170.78,0.0,1537.02,0.0,1690.72,7,1.1
3126,2023-03-06,Northeast,Services,Partner,Mid Market,2,260.58,0.0,521.16,0.0,521.16,3,1.0
3127,2025-08-20,South,Furniture,Partner,Small Business,4,77.79,0.15,311.16,46.67,290.93,8,1.1
3128,2025-05-13,South,Software,Online,Consumer,11,216.27,0.0,2378.97,0.0,2378.97,5,1.0
3129,2024-01-04,South,Technology,Retail,Consumer,11,132.47,0.05,1457.17,72.86,1384.31,1,1.0
3130,2025-04-30,West,Technology,Partner,Enterprise,2,269.25,0.05,538.5,26.92,511.58,4,1.0
3131,2023-02-12,Northeast,Office Supplies,Online,Small Business,5,239.5,0.2,1197.5,239.5,958.0,2,1.0
3132,2024-05-02,South,Office Supplies,Retail,Mid Market,3,104.12,0.2,312.36,62.47,249.89,5,1.0
3133,2023-03-19,West,Office Supplies,Online,Small Business,4,129.77,0.0,519.08,0.0,519.08,3,1.0
3134,2025-04-05,South,Software,Online,Small Business,9,89.71,0.0,807.39,0.0,807.39,4,1.0
3135,2024-11-04,West,Furniture,Retail,Enterprise,10,226.7,0.0,2267.0,0.0,2833.75,11,1.25
3136,2024-12-01,Midwest,Office Supplies,Online,Small Business,11,209.88,0.1,2308.68,230.87,2597.26,12,1.25
3137,2025-01-28,South,Technology,Retail,Small Business,5,234.92,0.0,1174.6,0.0,1174.6,1,1.0
3138,2024-12-28,South,Technology,Direct Sales,Small Business,9,38.39,0.0,345.51,0.0,431.89,12,1.25
3139,2025-07-13,Northeast,Technology,Online,Mid Market,5,139.89,0.1,699.45,69.94,692.46,7,1.1
3140,2025-06-20,South,Software,Online,Consumer,10,225.41,0.0,2254.1,0.0,2479.51,6,1.1
3141,2025-06-07,Midwest,Office Supplies,Partner,Mid Market,9,255.19,0.05,2296.71,114.84,2400.06,6,1.1
3142,2025-09-19,West,Technology,Online,Small Business,8,165.85,0.0,1326.8,0.0,1326.8,9,1.0
3143,2023-12-05,South,Office Supplies,Online,Mid Market,1,200.81,0.1,200.81,20.08,225.91,12,1.25
3144,2023-07-12,Midwest,Furniture,Retail,Mid Market,3,228.04,0.1,684.12,68.41,677.28,7,1.1
3145,2023-10-10,Northeast,Software,Direct Sales,Enterprise,5,270.01,0.0,1350.05,0.0,1687.56,10,1.25
3146,2024-01-25,West,Office Supplies,Online,Mid Market,3,99.45,0.1,298.35,29.84,268.52,1,1.0
3147,2025-09-26,South,Technology,Direct Sales,Small Business,10,173.32,0.1,1733.2,173.32,1559.88,9,1.0
3148,2024-06-08,West,Services,Partner,Small Business,1,101.28,0.15,101.28,15.19,94.7,6,1.1
3149,2024-10-20,West,Technology,Partner,Consumer,11,210.29,0.1,2313.19,231.32,2602.34,10,1.25
